,K,befor,after,bt_05,bt_1,bt_15,bt_20,bt_25,ft_05,ft_1,ft_15,ft_20,ft_25
58,59,0.9928114697075392,[0.94761015],0.60625,0.31425000000000003,0.13274999999999998,0.04650000000000001,0.01175,0.6027592306233448,0.3016255729188505,0.1291087091017741,0.04260105648413114,0.008485527506733594
59,60,1.018670999054377,[0.9753675],0.6024999999999998,0.324,0.14200000000000002,0.04925000000000001,0.013500000000000002,0.6077558766711357,0.3147774056596474,0.13246583961405917,0.0449233092403757,0.010255123299484342
60,61,0.986627029931235,[0.96406849],0.61,0.30725000000000013,0.12800000000000003,0.0455,0.013750000000000004,0.5997570911123766,0.30203143109307395,0.12543226058453386,0.04361803042850333,0.012317757284624297
61,62,0.9745634294564806,[0.96442539],0.6072499999999998,0.31425000000000003,0.12925,0.041250000000000016,0.012000000000000002,0.6107030327167197,0.30800519420090566,0.12378509546117585,0.040265242832891596,0.011339030651257805
62,63,0.9948836036987633,[0.96189365],0.617,0.322,0.1355,0.04350000000000002,0.011000000000000001,0.6159193155335327,0.31039653235290593,0.12953859032662143,0.04023684546521737,0.009540470227658164
63,64,0.9959305787298603,[0.94166751],0.62675,0.30650000000000005,0.12999999999999998,0.046000000000000006,0.012250000000000002,0.6062696198897612,0.29947723056449954,0.11888107009036819,0.04090167808741364,0.010171057241086162
64,65,1.0440459609403452,[0.98445191],0.62525,0.33675,0.14075,0.04900000000000002,0.014500000000000002,0.6162332990002082,0.3116690192023164,0.12898819706873202,0.04204429193942037,0.012602542186188486
65,66,0.9911904492245588,[0.95954322],0.617,0.31074999999999997,0.1325,0.04375000000000001,0.011000000000000001,0.6135558167038375,0.30840013548237744,0.12747338484940413,0.04154184126982462,0.010013820985470982
66,67,0.9750177475858495,[0.9073308],0.60075,0.31124999999999997,0.12775000000000003,0.04600000000000001,0.0115,0.6036153101737554,0.29610369223752375,0.11493640923738133,0.034310277981766515,0.00840842208673499
67,68,0.9874618755414991,[0.99569929],0.613,0.31399999999999995,0.13250000000000003,0.04450000000000001,0.012250000000000002,0.6152085478893753,0.31550993190714033,0.13191668421748387,0.04558118324629921,0.013153730915119755
68,69,0.9979241680039241,[0.92105167],0.6197499999999999,0.31775000000000003,0.13400000000000004,0.046500000000000014,0.012250000000000002,0.6054022818106837,0.3009824869908052,0.11823044143518886,0.035511458340796234,0.008728326892128529
69,70,0.9624012779170755,[0.96882929],0.60375,0.3112499999999999,0.12325,0.03975000000000001,0.0105,0.6148069805373508,0.30864368134286757,0.12464012116862189,0.04221822235959181,0.012631651574429498
70,71,0.9974358383254479,[1.01159043],0.6039999999999999,0.32525,0.1335,0.04475000000000001,0.010250000000000004,0.6213794710345073,0.3230296664513116,0.1370638385554727,0.04704208445142076,0.012315617259338735
71,72,1.008036975833679,[1.0102529],0.6222500000000001,0.32075,0.1325,0.04500000000000001,0.013750000000000002,0.6160182006398623,0.3213027097000249,0.13465215550824733,0.04465390324769804,0.013981302918183442
72,73,1.0210219964877716,[1.00269092],0.6187500000000001,0.31999999999999995,0.13725,0.04825000000000001,0.014250000000000002,0.6186757399185814,0.321037984834928,0.13424309399889828,0.0444371983680106,0.011877941755126733
73,74,0.9955820171327362,[0.95783724],0.628,0.32025000000000003,0.1285,0.04550000000000002,0.00875,0.6161626972109682,0.3115250641366245,0.12520076386804255,0.03897046602147034,0.009713336102908532
74,75,0.968129097052864,[1.00245033],0.6094999999999999,0.308,0.127,0.04225000000000001,0.008250000000000002,0.6177002945609005,0.3169621219842145,0.13396211075922332,0.04458985095810751,0.012425931202550682
75,76,0.976726470187625,[0.97334852],0.6105,0.30425,0.12775,0.044750000000000005,0.01025,0.6107444140648686,0.3090162612934898,0.12860621767891794,0.0422080751115516,0.011460260805659133
76,77,1.0116171274593626,[1.00292265],0.6132500000000001,0.31975000000000003,0.1355,0.04525000000000002,0.014250000000000004,0.6239072282264121,0.32044735737485347,0.13133405111294816,0.046227566508494244,0.012521558197072602
77,78,0.9561631925876222,[0.95798883],0.61175,0.3125,0.12375000000000003,0.039250000000000014,0.009999999999999998,0.6103766717241816,0.30889503028865667,0.12535807517971512,0.04314069325530334,0.010072216202072947
78,79,1.0069468262271997,[1.03292438],0.6140000000000001,0.31875,0.13325000000000004,0.04975000000000001,0.016,0.6240451420123029,0.32646313436080365,0.14018823125032726,0.0489673730712136,0.014497602496123923
79,80,0.9550127554334527,[0.97696405],0.60925,0.30600000000000005,0.12150000000000001,0.04125000000000001,0.008000000000000002,0.6244801759974565,0.3194293401687533,0.12844535969117038,0.042019869766376505,0.008466007995812253
