,K,befor,after,bt_05,bt_1,bt_15,bt_20,bt_25,ft_05,ft_1,ft_15,ft_20,ft_25
39,40,1.0165614089347272,[0.89233441],0.6141874999999999,0.31918749999999996,0.1383125,0.048312499999999994,0.012937500000000001,0.595637489983563,0.2884910361544296,0.11082283848403307,0.03310855533336228,0.007572964923339786
40,41,0.9853099417558522,[0.85478353],0.619125,0.318375,0.13050000000000003,0.04325,0.012062500000000002,0.5942821754997709,0.28399616743319567,0.10222116037806846,0.029398096015998788,0.006100182539801079
41,42,0.9941616137444054,[0.86715921],0.6213749999999998,0.315375,0.132375,0.043875000000000004,0.011000000000000005,0.5912138607460865,0.27871162148890805,0.10645581748008606,0.03215581714492248,0.007565169205695647
42,43,0.9826929655900644,[0.85269208],0.6209375000000001,0.31381249999999994,0.1279375,0.04287499999999999,0.012187500000000004,0.5922089524900912,0.27948998123317814,0.10123457951824763,0.03059150368630705,0.007283758599807272
43,44,0.9972610560246468,[0.84048667],0.6198125000000002,0.3190625,0.13156249999999997,0.04456249999999999,0.0125,0.5901869051040063,0.275060173509402,0.0996844212196546,0.02872704905499605,0.00678711025318908
44,45,1.01425608719873,[0.87376229],0.621625,0.31668750000000007,0.13643750000000002,0.0473125,0.013125000000000001,0.5937421403353433,0.28471427087454476,0.10802367734989578,0.03198819208599719,0.0076873705467345455
45,46,0.9878913349564844,[0.82071804],0.615625,0.31068749999999995,0.132125,0.0451875,0.0125,0.5830259940886013,0.26603756563496384,0.09792845946316185,0.027971790822104048,0.0062972894113416415
46,47,1.01090721718151,[0.84523992],0.6196249999999999,0.32281250000000006,0.13575,0.04674999999999999,0.0125625,0.5901677468114472,0.2793884601456798,0.10095319294968493,0.028629146885778257,0.006231152191721408
47,48,0.9905212321959391,[0.83410644],0.6191249999999999,0.318875,0.13131249999999997,0.043500000000000004,0.011750000000000002,0.5834357747195545,0.27499751485452684,0.09844939040664359,0.02816078678136987,0.0065846827283708555
48,49,0.985492296572686,[0.81093896],0.6155,0.31625,0.13056249999999997,0.041687499999999995,0.010312500000000002,0.5797675707209312,0.2688277158719233,0.09403263370249651,0.024664279222602125,0.005871864024826293
49,50,0.9895799913587364,[0.82241944],0.6118124999999999,0.31225,0.1308125,0.0435,0.013250000000000001,0.5777139931209515,0.2661791059204029,0.0989866867808353,0.028187089826907617,0.006830294585295757
50,51,1.0028766217754188,[0.83808471],0.6219374999999999,0.31700000000000006,0.1335625,0.04731249999999999,0.013250000000000003,0.5900660517177053,0.2727085020373791,0.10013705657719944,0.029927266976889032,0.006638112196147318
51,52,1.0108503405670457,[0.84168013],0.6200625,0.324625,0.136375,0.04581249999999999,0.012437500000000004,0.5859569687711669,0.28177122842147606,0.10006544152713545,0.028119089220194286,0.00655609610794206
52,53,1.0140500054038628,[0.82776655],0.6206875000000002,0.3205625,0.13525,0.047375,0.012937500000000001,0.5828010660225076,0.2699309415078667,0.09958907225917912,0.02805220069185745,0.0062606806121266855
53,54,0.9926636802471546,[0.83712417],0.610375,0.31018749999999995,0.131875,0.043375000000000004,0.013937500000000002,0.5763137212047702,0.2679470490305234,0.09975368657686001,0.03031625811492797,0.008443237585761702
54,55,0.9868074224548874,[0.81212481],0.6127500000000001,0.31306249999999997,0.12943749999999998,0.045750000000000006,0.01175,0.575985567027135,0.26575535707213577,0.09435660990937532,0.02766213118612601,0.005897318853902373
55,56,0.9915288263837772,[0.8223871],0.6120625,0.32075,0.13106250000000003,0.0434375,0.012937500000000001,0.5798700223280395,0.26943352347693916,0.09569706687529514,0.02755955572077231,0.007537813217047729
56,57,0.9898038982508982,[0.82433382],0.6149374999999999,0.31206249999999996,0.13324999999999998,0.0435,0.011937500000000004,0.5807903111128331,0.2686244473682254,0.09792224059233377,0.027656379188099885,0.006505840132725127
57,58,1.0131218963195485,[0.83403836],0.6205,0.32318750000000007,0.13593750000000004,0.046,0.013125000000000003,0.5870348691699765,0.2741398499920734,0.09961402537705802,0.02769364186752542,0.0066818543406943764
58,59,1.0245808292805911,[0.82346954],0.6178125000000001,0.31849999999999995,0.136125,0.050687499999999996,0.014562500000000006,0.5795924172427285,0.2647356764895036,0.09706900821073061,0.029594863590829135,0.007110580631390663
59,60,0.991489197218657,[0.81841313],0.617875,0.3140625,0.13399999999999998,0.04387499999999999,0.011312500000000003,0.5779866445106031,0.2663654893053734,0.09675321141999446,0.027782567923692103,0.00596542032613346
60,61,1.0079747197910716,[0.83692585],0.6189374999999999,0.3249375,0.13381250000000003,0.047375,0.011875000000000002,0.5825831541239249,0.27197329512219204,0.10081355019537457,0.02983230969569096,0.006423018593670479
61,62,0.987946016122318,[0.81085675],0.6211249999999999,0.31568749999999995,0.12981250000000003,0.0436875,0.011812500000000002,0.5797465781938478,0.260830068134645,0.09466710671113132,0.027626321502857504,0.006444788232701636
62,63,1.0242621897221018,[0.83442166],0.624875,0.3224999999999999,0.13668750000000002,0.04825,0.0138125,0.5847622551222778,0.2724576190215662,0.09918028275546506,0.02918528905756989,0.006612341697139668
