,K,befor,after,bt_05,bt_1,bt_15,bt_20,bt_25,ft_05,ft_1,ft_15,ft_20,ft_25
28,29,0.9932983987481936,[0.84283991],0.6083,0.31229999999999997,0.13179999999999997,0.045500000000000006,0.012600000000000004,0.5845015007521301,0.271140049884401,0.10151412514108649,0.030509384569813704,0.007576471042218158
29,30,0.9977996803726915,[0.82765771],0.6154999999999999,0.3174,0.1357,0.04500000000000002,0.012200000000000004,0.5795223043327058,0.27396722465840917,0.1011064764730312,0.027671567692205867,0.005411054061923033
30,31,0.967143457808261,[0.79467787],0.6127,0.30749999999999994,0.12889999999999996,0.040200000000000014,0.011000000000000005,0.5691559141277297,0.26238742202402465,0.09106027290062348,0.02449628736572121,0.005741255001550248
31,32,0.980961272747771,[0.81677583],0.6079,0.31299999999999994,0.12919999999999998,0.04490000000000001,0.012300000000000002,0.5739903679237539,0.264679762295313,0.09417421243049903,0.029018997783421437,0.007419965431281396
32,33,1.0054802072675804,[0.84864278],0.6198,0.3208,0.13699999999999998,0.04700000000000001,0.010300000000000002,0.5845926424585326,0.2756402652710932,0.10500674606650387,0.03050518228817533,0.0065869416645609885
33,34,1.0045876232339164,[0.82221024],0.611,0.31709999999999994,0.1356,0.04660000000000001,0.012400000000000003,0.5790286001675389,0.2687288549650705,0.09924509088994915,0.027301704049398988,0.006154233533744171
34,35,1.0284317864306738,[0.84517942],0.6216999999999999,0.32199999999999995,0.14000000000000004,0.04820000000000001,0.0127,0.5832170512726185,0.27149153132765613,0.10187764384036302,0.029608039480104625,0.007701225827343621
35,36,0.9970119090062652,[0.82119433],0.6208999999999999,0.31820000000000004,0.13329999999999997,0.045100000000000015,0.011500000000000002,0.5782710341210474,0.2670848595509262,0.099331290010462,0.028067069943409517,0.005787883887449114
36,37,0.9888126478619916,[0.8359429],0.6074999999999999,0.3079,0.13229999999999997,0.045500000000000006,0.013300000000000006,0.5751615610436479,0.2662005706246614,0.10101839472733212,0.031167516037310838,0.00769536141078872
37,38,0.9926107750996194,[0.80535625],0.6159999999999999,0.31589999999999996,0.1349,0.044600000000000015,0.011800000000000001,0.5771487243899663,0.26625330458139845,0.09406533729665413,0.026281227094249626,0.005692614947517749
38,39,0.9852499432017646,[0.78459127],0.6137,0.3185,0.13219999999999998,0.04330000000000001,0.010600000000000002,0.5730625260158321,0.2596645576938649,0.08924698320204755,0.024122949103127143,0.0047401538224083615
39,40,1.0031361032810762,[0.8279021],0.6119,0.315,0.1346,0.04650000000000002,0.013900000000000001,0.5743793684833389,0.2646900699595186,0.09852710671695934,0.030323474553102976,0.007695647510015504
40,41,0.9907330531771205,[0.80938161],0.6173000000000001,0.31520000000000004,0.13410000000000002,0.044400000000000016,0.010600000000000002,0.5740315177852026,0.266640579845117,0.09613122470213535,0.025916075623361224,0.005491527459845113
41,42,0.9847472075136159,[0.79536021],0.6189000000000001,0.3076,0.1313,0.04450000000000001,0.011800000000000003,0.5717245754262134,0.2589395620825101,0.09399491789022271,0.026502286088496623,0.005078683811399263
42,43,1.0001526114869663,[0.8102855],0.6093999999999998,0.31099999999999994,0.13369999999999999,0.04830000000000001,0.013900000000000001,0.5708938146849193,0.2627012445953182,0.09759851024446406,0.027338145445338764,0.006176669086940563
43,44,1.0091520033925003,[0.82291417],0.6172000000000002,0.3205,0.13849999999999998,0.04570000000000002,0.013600000000000001,0.5751323435144025,0.26781074277608974,0.09872353680380344,0.02779081965294779,0.006943616981260099
44,45,0.9935244338066573,[0.80013115],0.6158,0.31999999999999995,0.13290000000000002,0.044800000000000006,0.010600000000000002,0.5668166965777436,0.2594685606722996,0.09553284945201315,0.027423933901585547,0.005086541525521531
45,46,1.0109352448121944,[0.84128797],0.6202000000000001,0.31789999999999996,0.1369,0.04500000000000002,0.011600000000000004,0.5808183511550331,0.27213792087065247,0.10161767114897398,0.030526375423985213,0.007065931389844879
46,47,0.9920299945226777,[0.80125845],0.6063999999999999,0.3115999999999999,0.13309999999999997,0.046100000000000016,0.014000000000000002,0.5654354857279266,0.2583381267158726,0.09385857751743414,0.026518495262132152,0.006621127349898398
47,48,0.9804444900114344,[0.77381964],0.6143000000000002,0.31339999999999996,0.1324,0.042900000000000015,0.010600000000000004,0.5671447017652118,0.2577504819653427,0.08838193096727673,0.022544808274075283,0.004529670647752316
48,49,1.0088868978863004,[0.81373187],0.6140999999999999,0.31920000000000004,0.13130000000000003,0.04630000000000002,0.015300000000000005,0.5742570446607199,0.2617286282273926,0.0958789903442571,0.028388772008396852,0.007411430018656977
49,50,1.0132145382392852,[0.8152996],0.6189000000000001,0.3233,0.13670000000000002,0.04650000000000002,0.013100000000000004,0.5761521977151874,0.2665553972777752,0.09251086643833059,0.02816540648829837,0.006699850131368516
50,51,0.985783881377453,[0.78837851],0.6085999999999999,0.31199999999999994,0.1353,0.045500000000000006,0.010400000000000003,0.5653756334593175,0.256399551483988,0.0926151073854286,0.02553749204863805,0.005414830974869727
51,52,0.9864508869509387,[0.7956212],0.6085999999999999,0.31220000000000003,0.1312,0.04350000000000001,0.012900000000000003,0.5676194567647888,0.2545548689150918,0.0923782767906686,0.02827410472662522,0.0065349192333732115
52,53,1.0087755640852436,[0.82120038],0.622,0.32209999999999994,0.13490000000000005,0.044300000000000006,0.012200000000000003,0.5799902945979982,0.2657773664386198,0.09610450383053364,0.028225335488781523,0.007004153286566592
53,54,0.9923884461682139,[0.80834314],0.611,0.3151999999999999,0.13530000000000003,0.047200000000000006,0.012200000000000003,0.5723745842560686,0.26399378171719917,0.09646969775578804,0.026853267955211545,0.006591193943277028
54,55,1.0152631405209793,[0.80800189],0.6229000000000001,0.32389999999999997,0.13710000000000003,0.04670000000000002,0.013300000000000001,0.5768831588757636,0.26481461472111895,0.09412651958516725,0.02722515975191118,0.0065153697431955485
55,56,0.9865201534068924,[0.80643079],0.6174999999999998,0.31189999999999996,0.1293,0.044600000000000015,0.012800000000000002,0.5795076584522254,0.2596400235011743,0.09157934862094838,0.027845006033945203,0.00730591788752182
56,57,0.9773608328109354,[0.78971259],0.6162000000000001,0.3125,0.12730000000000002,0.04240000000000001,0.011200000000000003,0.5743396022421019,0.25828078888785183,0.09069472651185775,0.02609500215357959,0.004684662865425251
57,58,0.9911615010876178,[0.79558088],0.6204,0.3196,0.1304,0.043400000000000015,0.012300000000000002,0.5694137104453496,0.25896793308017285,0.09273617176944984,0.0264933733877593,0.006038951354872512
58,59,1.0029481555983009,[0.82677814],0.6190000000000001,0.3215,0.133,0.04620000000000002,0.011600000000000003,0.5779344877140972,0.2680304012080314,0.09839948656952403,0.028614308776052692,0.0068466643653201835
59,60,0.9892755562420371,[0.80205939],0.6132000000000001,0.3157999999999999,0.13190000000000002,0.04240000000000001,0.012100000000000003,0.5704519324126837,0.25973511081375966,0.09384452461462732,0.02732156809079552,0.007170795610565954
60,61,1.00581307844446,[0.80838214],0.6122000000000001,0.3176999999999999,0.1332,0.04640000000000002,0.013300000000000001,0.5674983558868054,0.2627665050237143,0.09529670591820591,0.02791167667093427,0.006939117933863535
61,62,0.9716596378240441,[0.78397208],0.6121000000000001,0.3066,0.1276,0.04260000000000001,0.0127,0.566728152782983,0.24886508465234436,0.09151039272320674,0.026386737969545805,0.006443996820015603
62,63,0.9658151924526612,[0.78999112],0.6086,0.30449999999999994,0.1278,0.041700000000000015,0.012300000000000002,0.5701081595119231,0.2579751534323307,0.08993234948281623,0.025924946166123775,0.006256318073290858
63,64,1.0133383973223893,[0.82440408],0.6226999999999999,0.32120000000000004,0.13449999999999998,0.04890000000000001,0.014400000000000001,0.5749620844049922,0.2667972298008798,0.09741845052328979,0.030662654693240088,0.007290736979638014
64,65,1.0164151314559888,[0.82196452],0.6217,0.3256,0.1378,0.046100000000000016,0.012300000000000002,0.578381033385412,0.27000292654180946,0.09927312201405776,0.027501881910469938,0.005560529251637987
65,66,0.9839500356691966,[0.81117587],0.6146,0.31189999999999996,0.13200000000000003,0.04530000000000002,0.0122,0.568437245879062,0.26301090777411595,0.09892304389067645,0.028931469427410216,0.005444426295934268
66,67,1.0296355491736828,[0.83832932],0.6195999999999999,0.3219,0.1387,0.04890000000000001,0.013500000000000003,0.5808745927145217,0.27033664750182484,0.10149997241019323,0.029282624286177526,0.006894468336330217
67,68,0.998446699312999,[0.79973045],0.6141000000000001,0.31499999999999995,0.13240000000000002,0.04540000000000002,0.012300000000000002,0.5725821108209784,0.2614428959682617,0.09354637452084014,0.02590912480273163,0.005545681250813085
68,69,1.013260894361815,[0.8223295],0.6178,0.3222,0.13430000000000003,0.04650000000000002,0.0137,0.5814013299737814,0.26982913763919303,0.09546073462025202,0.028027023669935897,0.006844953652783446
69,70,0.9919370329821705,[0.79870887],0.616,0.31189999999999996,0.1355,0.046100000000000016,0.011700000000000004,0.5718091502825816,0.2566036210997946,0.09160821794611759,0.027888532193287945,0.006724494923131758
70,71,1.0239090360102598,[0.81529451],0.6211000000000001,0.3192,0.14150000000000001,0.04770000000000001,0.013600000000000004,0.5776403439191058,0.26416132896624783,0.0964498599022666,0.02711794004046279,0.006291153524547994
71,72,0.9729637141558338,[0.80469677],0.6137,0.31349999999999995,0.12580000000000002,0.04270000000000001,0.010800000000000002,0.5733373049281684,0.2630724673618595,0.09637854968545895,0.02696541513173486,0.004941388465474194
72,73,0.9988226885939234,[0.82513264],0.6173,0.3238,0.1312,0.04400000000000002,0.013000000000000003,0.5769160821713765,0.27076569356316443,0.09756058727814489,0.02796076301190814,0.006826610860158436
73,74,0.9758258708617747,[0.78280615],0.614,0.30799999999999994,0.1274,0.0442,0.011600000000000003,0.5690289076847501,0.2589272053433322,0.0897319411697937,0.024769284546815255,0.004848610244813316
74,75,1.008983941260698,[0.81568165],0.6140000000000001,0.31589999999999996,0.1375,0.04860000000000002,0.0128,0.5669310433250119,0.2605302147665738,0.09890422191806691,0.02939390955528043,0.0070765899406740815
75,76,1.009650116803264,[0.83740973],0.6149,0.3269,0.1384,0.04580000000000002,0.012600000000000004,0.5810638180528607,0.2722250951195896,0.10118413491088851,0.030033542781840495,0.006835258201391264
76,77,0.9870329926318299,[0.81222651],0.6184999999999998,0.3143999999999999,0.1286,0.042700000000000016,0.0127,0.578222495826269,0.2628699554178136,0.09412827084835296,0.027628130307839716,0.006486493103552672
77,78,0.974294285940036,[0.79817091],0.6183,0.3033,0.13119999999999996,0.04400000000000001,0.012100000000000003,0.5743053370804521,0.2605771623696319,0.09438267577702113,0.026791399983999774,0.005448798128748491
78,79,0.965289067943699,[0.79194219],0.6129,0.30419999999999997,0.12380000000000002,0.042200000000000015,0.011200000000000002,0.5651557648655944,0.2533084432833876,0.08944966295940325,0.02583370068667582,0.00755818788764781
79,80,1.0056016832156947,[0.81752363],0.6245,0.3207000000000001,0.13169999999999998,0.04690000000000001,0.011600000000000003,0.5760963551658044,0.26512843401207864,0.09587886320863946,0.02840959543914287,0.007228862292505298
80,81,0.9880989815293665,[0.83519941],0.6122,0.30959999999999993,0.12980000000000003,0.04580000000000001,0.013400000000000004,0.58102591997302,0.2678006533243912,0.0997190228861547,0.028910395054498467,0.008308837872416267
81,82,1.0015180950596254,[0.83252953],0.6079999999999999,0.31409999999999993,0.13510000000000005,0.046100000000000016,0.014000000000000007,0.5701881287329601,0.26661681338912946,0.09933821857108634,0.031236028321536897,0.008769507716874153
82,83,1.010624076108608,[0.8302061],0.6212000000000001,0.3199,0.13410000000000002,0.045700000000000005,0.013000000000000003,0.5806551793926417,0.27164912019398846,0.10032291113450106,0.028385811686475464,0.0061041043595121604
83,84,1.0011546615654088,[0.8339518],0.6154,0.3183000000000001,0.136,0.04660000000000001,0.012600000000000004,0.5780257748318488,0.27200540738220164,0.1024269280861891,0.029349156800389048,0.006614155224497341
84,85,0.993560727715011,[0.83237484],0.614,0.31639999999999996,0.13420000000000004,0.045000000000000005,0.012100000000000003,0.5818005536523397,0.2713916509053133,0.10092817775308183,0.02810287001992871,0.006413681727914627
85,86,1.0314919009462944,[0.83931799],0.6271000000000001,0.32359999999999994,0.14099999999999996,0.05080000000000001,0.013000000000000003,0.5818485096062475,0.2722933491505701,0.10172032272443002,0.030038558832363976,0.007408578166589912
