% # columns="iter, evals, sigma, 0, fitness, xbest" seed=993181, Sun Apr  6 04:41:01 2025, <python>{}</python>
1 10 0.324063770157997 0 39.39309128194073 -1.6423375110430873 0.8375146767987086 -0.07402619987937242 -1.160583531726991 -0.1443933770178299 1.9774369177080824
2 20 0.34181029866766655 0 52.37087865455242 -1.2597407979297328 0.6917277529445811 -0.27010405874096405 -1.040126796123551 -0.7851839935077038 2.0604854106038677
3 30 0.400320539850506 0 50.83230692085447 -1.3901294775820867 -0.06022329979680663 -0.2937362677642642 -0.769507004006537 -0.10079828966415261 2.1009613423490254
4 40 0.5498186926408146 0 40.922966606987146 -0.8447742003653647 -0.8073087355855924 0.051468212698940335 -0.07649926427241627 -0.9502297138711729 2.455552835143942
5 50 0.5770497394685056 0 64.12010412079204 -0.7070380314279914 0.4859059099363341 -0.038974580399592534 -0.9856781596387906 -0.7397045823588366 2.297997912422186
6 60 0.561296348126281 0 36.37413665400892 -1.21134377124066 0.29426882209629807 1.0087197267823145 -0.9610011690551151 -0.1796745416287161 2.1035698520032713
7 70 0.5274894048028612 0 39.56390940587342 -1.0771802914554087 0.12427544956515946 0.506261112275082 -0.8441572583167725 0.020293409976733456 1.2083443563035965
8 80 0.5225969571487952 0 15.041439776557887 -1.8801401798998003 -1.0549995558719356 0.11913776069498494 -0.04905789264890764 -0.08484399557592254 1.0841819943939548
9 90 0.4983545591080705 0 47.019038797701754 -0.948413031309213 -0.42185869789778985 0.24021846567877178 -0.1404700588115677 -1.027149474705754 1.7630352346000353
10 100 0.42711847508286566 0 21.345412943058193 -2.0618839103082873 -0.9219891494128327 0.13295031700878046 -0.08529608552415607 -0.8348325176079869 1.9957908501812245
