% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=993181, Sun Apr  6 04:41:01 2025
1 10 -0.15958136083686436 -0.058530501368478954 0.018622963513052235 0.06945146248979994 0.8791810738252049 0.9533943906547531 0.9756685482572469 1.0137551413015735 1.0346449175760306 1.1260377734587435
2 20 -0.25396664863628554 -0.09818751284881745 0.022302032537790385 0.10137560610410469 0.8791810738252049 0.9533943906547531 0.9756685482572469 1.0137551413015735 1.0346449175760306 1.1260377734587435
3 30 -0.27058278614864245 -0.11181798829347822 0.005583933493609031 0.15092584900865022 0.8791810738252049 0.9533943906547531 0.9756685482572469 1.0137551413015735 1.0346449175760306 1.1260377734587435
4 40 -0.27607664492437434 -0.11724440037236489 0.0517923763409789 0.15671799788555985 0.8791810738252049 0.9533943906547531 0.9756685482572469 1.0137551413015735 1.0346449175760306 1.1260377734587435
5 50 -0.24663077654838197 -0.12098377369604814 0.09797619827221363 0.173794814047789 0.8791810738252049 0.9533943906547531 0.9756685482572469 1.0137551413015735 1.0346449175760306 1.1260377734587435
6 60 -0.3010684575649834 -0.18040316305082052 0.048322091214102345 0.2371151252489594 0.8791810738252049 0.9533943906547531 0.9756685482572469 1.0137551413015735 1.0346449175760306 1.1260377734587435
7 70 -0.3213492387627477 -0.18474881153733022 0.0791046874138207 0.2388257767577157 0.7284807431302079 0.8086447771099914 0.9456580570143017 0.9661127297306176 1.166541598638398 1.2755183897709017
8 80 -0.35744843454676284 -0.11776467764991982 0.09580308309262793 0.2843883588249586 0.7284807431302079 0.8086447771099914 0.9456580570143017 0.9661127297306176 1.166541598638398 1.2755183897709017
9 90 -0.34716692713057373 -0.1643407403303082 0.14865689556257794 0.33542407799078755 0.7284807431302079 0.8086447771099914 0.9456580570143017 0.9661127297306176 1.166541598638398 1.2755183897709017
10 100 -0.3373279824745078 -0.14617075895724826 0.16004614757849134 0.3180259303663149 0.7284807431302079 0.8086447771099914 0.9456580570143017 0.9661127297306176 1.166541598638398 1.2755183897709017
